product_id,product_name,category,sub_category,brand,unit_price_inr,cost_price_inr,stock_status
21324,Accent Smart 074,Home & Kitchen,Decor,StyleHub,3096.0,1896.0,In Stock
21325,Classic Smart 075,Home & Kitchen,Cookware,StyleHub,2132.0,1194.0,In Stock
21326,Silk Max 076,Beauty,Haircare,HomeEase,292.0,226.0,In Stock
21327,Slate Max 077,Electronics,Tablet,HomeEase,886.0,711.0,Low Stock
21328,Home Max 078,Home & Kitchen,Decor,Nova,916.0,680.0,Low Stock
21329,Adventure Max 079,Sports,Outdoor,Nova,1379.0,952.0,In Stock
21330,Work Max 080,Electronics,Laptop,HomeEase,4013.0,3381.0,In Stock
21331,Slim Ultra 081,Fashion,Jeans,FitMax,664.0,439.0,In Stock
21332,Balance Ultra 082,Sports,Yoga,Apex,5753.0,3865.0,Low Stock
21333,Street Ultra 083,Fashion,Shoes,TechPro,1045.0,760.0,Out of Stock
21334,Beat Ultra 084,Electronics,Headphones,UrbanCart,814.0,553.0,In Stock
21335,Note Ultra 085,Electronics,Tablet,Nova,2320.0,1662.0,In Stock
21336,Little Lite 086,Books,Children,PrimeLine,2443.0,2052.0,In Stock
21337,Sprint Lite 087,Sports,Cycling,PrimeLine,2044.0,1270.0,In Stock
21338,Style Lite 088,Fashion,Accessories,FitMax,812.0,483.0,In Stock
21339,Magic Lite 089,Books,Children,FitMax,1856.0,1257.0,In Stock
21340,Wave Lite 090,Electronics,Headphones,StyleHub,684.0,480.0,In Stock
21341,Tab Premium 091,Electronics,Tablet,Nova,798.0,610.0,In Stock
21342,Ideas Premium 092,Books,Non-Fiction,StyleHub,1259.0,1053.0,In Stock
21343,Flex Premium 093,Sports,Yoga,TechPro,786.0,595.0,In Stock
21344,Bloom Premium 094,Beauty,Fragrance,Apex,2655.0,2247.0,In Stock
21345,Comfort Premium 095,Fashion,Shirts,HomeEase,920.0,574.0,In Stock
21346,Ride Everyday 096,Sports,Cycling,Nova,1161.0,711.0,In Stock
21347,Mist Everyday 097,Beauty,Fragrance,PrimeLine,756.0,485.0,In Stock
21348,Style Everyday 098,Fashion,Accessories,FitMax,2629.0,2067.0,Out of Stock
21349,Grace Everyday 099,Fashion,Dresses,StyleHub,869.0,527.0,In Stock
21350,Comfort Everyday 100,Fashion,Shirts,UrbanCart,2814.0,1713.0,In Stock
21351,Silk Series 1351,Beauty,Haircare,Apex,2683.0,1807.0,In Stock
21352,Hydra Series 102,Beauty,Skincare,TechPro,1002.0,647.0,In Stock
21353,Flex Series 103,Sports,Yoga,Apex,1366.0,1016.0,In Stock
21354,Comfort Series 104,Fashion,Jeans,StyleHub,984.0,804.0,In Stock
21355,Easy Series 105,Home & Kitchen,Appliances,UrbanCart,1910.0,1130.0,In Stock
21356,Velvet Essential 106,Beauty,Makeup,Apex,1180.0,843.0,In Stock
21357,Mist Essential 107,Beauty,Fragrance,Apex,1021.0,589.0,Low Stock
21358,Steel Essential 108,Home & Kitchen,Cookware,UrbanCart,1380.0,851.0,In Stock
21359,Pad Essential 109,Electronics,Tablet,HomeEase,479.0,308.0,In Stock
21360,Essential Essential 110,Home & Kitchen,Furniture,FitMax,1275.0,923.0,In Stock
21361,Active Plus 1361,Electronics,Smartwatch,HomeEase,2043.0,1464.0,In Stock
21362,Sound Plus 112,Electronics,Headphones,HomeEase,1465.0,1088.0,Out of Stock
21363,Journey Plus 113,Books,Non-Fiction,UrbanCart,2486.0,1978.0,In Stock
21364,Adventure Plus 114,Sports,Outdoor,StyleHub,1048.0,635.0,In Stock
21365,Edge Plus 115,Electronics,Mobile,StyleHub,994.0,768.0,In Stock
21366,Flare Pro 116,Fashion,Dresses,HomeEase,648.0,486.0,In Stock
21367,Modern Pro 117,Home & Kitchen,Furniture,FitMax,1029.0,591.0,In Stock
21368,Chronicles Pro 118,Books,Fiction,UrbanCart,4807.0,3141.0,In Stock
21369,Classic Pro 119,Fashion,Shirts,PrimeLine,1602.0,894.0,Low Stock
21370,Living Pro 120,Home & Kitchen,Decor,FitMax,915.0,528.0,In Stock
21371,Silk Prime 121,Beauty,Haircare,PrimeLine,696.0,442.0,In Stock
21372,Walk Prime 122,Fashion,Shoes,FitMax,474.0,295.0,Low Stock
21373,Classic Prime 123,Home & Kitchen,Furniture,FitMax,781.0,640.0,Low Stock
21374,Power Prime 124,Home & Kitchen,Appliances,StyleHub,2194.0,1795.0,In Stock
21375,Wave Prime 125,Electronics,Headphones,UrbanCart,1015.0,734.0,In Stock
21376,Striker Classic 126,Sports,Cricket,PrimeLine,719.0,554.0,Low Stock
21377,Ideas Classic 127,Books,Non-Fiction,PrimeLine,772.0,656.0,In Stock
21378,Summit Classic 128,Sports,Outdoor,TechPro,2043.0,1375.0,In Stock
21379,Everyday Classic 129,Fashion,Accessories,HomeEase,1271.0,898.0,In Stock
21380,Classic Classic 1380,Fashion,Jeans,UrbanCart,891.0,664.0,Low Stock
21381,Tab Advance 131,Electronics,Tablet,Apex,1096.0,905.0,In Stock
21382,Classic Advance 132,Fashion,Accessories,UrbanCart,5619.0,4434.0,In Stock
21383,Fit Advance 133,Electronics,Smartwatch,FitMax,2959.0,1685.0,In Stock
21384,Boundary Advance 134,Sports,Cricket,StyleHub,3479.0,2658.0,In Stock
21385,Happy Advance 135,Books,Children,Nova,429.0,268.0,In Stock
21386,Chef Elite 136,Home & Kitchen,Cookware,StyleHub,1214.0,761.0,In Stock
21387,PowerPlay Elite 137,Sports,Cricket,Nova,881.0,629.0,In Stock
21388,Matte Elite 138,Beauty,Makeup,TechPro,1907.0,1447.0,In Stock
21389,Classic Elite 139,Fashion,Shirts,Apex,2667.0,1594.0,Out of Stock
21390,Train Elite 140,Sports,Fitness,StyleHub,1656.0,1067.0,In Stock
21391,Power Select 141,Sports,Fitness,FitMax,760.0,581.0,In Stock
21392,Home Select 142,Home & Kitchen,Appliances,UrbanCart,872.0,519.0,In Stock
21393,Champion Select 143,Sports,Cricket,HomeEase,2005.0,1614.0,In Stock
21394,Shine Select 144,Beauty,Haircare,FitMax,2139.0,1469.0,In Stock
21395,Classic Select 145,Home & Kitchen,Cookware,Apex,1468.0,1065.0,In Stock
21396,Striker Smart 146,Sports,Cricket,HomeEase,1457.0,836.0,Low Stock
21397,Mist Smart 147,Beauty,Fragrance,UrbanCart,1384.0,1158.0,In Stock
21398,Neo Smart 148,Electronics,Mobile,HomeEase,1595.0,1312.0,In Stock
21399,Track Smart 149,Electronics,Smartwatch,TechPro,2133.0,1295.0,In Stock
21400,Essential Smart 150,Home & Kitchen,Furniture,HomeEase,2017.0,1511.0,Out of Stock
21401,One Max 151,Electronics,Mobile,HomeEase,1360.0,1072.0,In Stock
21402,Casual Max 152,Fashion,Shirts,HomeEase,1297.0,761.0,Low Stock
21403,Formal Max 153,Fashion,Shirts,Nova,1266.0,916.0,In Stock
21404,Boundary Max 154,Sports,Cricket,FitMax,807.0,650.0,In Stock
21405,Easy Max 155,Home & Kitchen,Appliances,Apex,800.0,562.0,In Stock
21406,Velvet Ultra 156,Beauty,Makeup,PrimeLine,1908.0,1578.0,In Stock
21407,Hydra Ultra 157,Beauty,Skincare,TechPro,843.0,476.0,Low Stock
21408,Casual Ultra 158,Fashion,Dresses,FitMax,2273.0,1877.0,In Stock
21409,Scholar Ultra 159,Books,Academic,HomeEase,1295.0,1092.0,In Stock
21410,Classic Ultra 160,Home & Kitchen,Cookware,Apex,2282.0,1362.0,In Stock
21411,Flare Lite 161,Fashion,Dresses,UrbanCart,2026.0,1376.0,In Stock
21412,Max Lite 162,Electronics,Mobile,Apex,2317.0,1706.0,In Stock
21413,Straight Lite 163,Fashion,Jeans,TechPro,983.0,804.0,In Stock
21414,Track Lite 164,Electronics,Smartwatch,HomeEase,1747.0,1044.0,Low Stock
21415,Happy Lite 165,Books,Children,HomeEase,2164.0,1407.0,In Stock
21416,Smart Premium 166,Home & Kitchen,Appliances,FitMax,489.0,386.0,In Stock
21417,PowerPlay Premium 167,Sports,Cricket,HomeEase,4048.0,2724.0,In Stock
21418,View Premium 168,Electronics,Tablet,StyleHub,5842.0,4273.0,In Stock
21419,Urban Premium 169,Home & Kitchen,Furniture,StyleHub,2479.0,1780.0,In Stock
21420,Work Premium 170,Electronics,Laptop,UrbanCart,2262.0,1904.0,In Stock
21421,Slim Everyday 171,Fashion,Jeans,UrbanCart,1964.0,1164.0,In Stock
21422,Hydra Everyday 172,Beauty,Skincare,Nova,1085.0,905.0,In Stock
21423,Formal Everyday 173,Fashion,Shirts,UrbanCart,1247.0,897.0,Low Stock
21424,Shine Everyday 174,Beauty,Haircare,TechPro,2507.0,2059.0,In Stock
21425,Train Everyday 175,Sports,Fitness,HomeEase,712.0,417.0,In Stock
21426,Active Series 176,Electronics,Smartwatch,StyleHub,672.0,499.0,Low Stock
21427,Regular Series 177,Fashion,Jeans,TechPro,1035.0,830.0,Low Stock
21428,Care Series 178,Beauty,Haircare,StyleHub,2052.0,1613.0,Low Stock
21429,Shine Series 179,Beauty,Haircare,TechPro,763.0,422.0,In Stock
21430,Edge Series 180,Electronics,Mobile,FitMax,1157.0,793.0,In Stock
21431,Smart Essential 181,Home & Kitchen,Appliances,FitMax,1250.0,731.0,In Stock
21432,Casual Essential 182,Fashion,Shirts,PrimeLine,694.0,414.0,In Stock
21433,Care Essential 183,Beauty,Haircare,FitMax,274.0,209.0,In Stock
21434,Scholar Essential 184,Books,Academic,FitMax,687.0,575.0,In Stock
21435,Essential Essential 185,Fashion,Accessories,UrbanCart,1587.0,1175.0,In Stock
21436,Silk Plus 186,Beauty,Haircare,Apex,1837.0,1067.0,Low Stock
21437,Modern Plus 187,Home & Kitchen,Furniture,Nova,1847.0,1151.0,In Stock
21438,Fit Plus 188,Electronics,Smartwatch,StyleHub,1991.0,1321.0,Low Stock
21439,Everyday Plus 189,Fashion,Accessories,PrimeLine,891.0,524.0,Low Stock
21440,Classic Plus 190,Fashion,Shoes,TechPro,776.0,624.0,In Stock
21441,Tab Pro 191,Electronics,Tablet,UrbanCart,1709.0,1040.0,Low Stock
21442,Explorer Pro 192,Sports,Outdoor,PrimeLine,1167.0,687.0,In Stock
21443,Organize Pro 193,Home & Kitchen,Storage,PrimeLine,2415.0,1854.0,In Stock
21444,Urban Pro 194,Home & Kitchen,Furniture,TechPro,1716.0,1009.0,Out of Stock
21445,Classic Pro 195,Fashion,Shoes,Apex,3086.0,2077.0,In stock
21446,Little Prime 196,Books,Children,FitMax,990.0,698.0,In Stock
21447,Smooth Prime 197,Beauty,Haircare,PrimeLine,2681.0,1539.0,Out of Stock
21448,Formal Prime 198,Fashion,Shirts,Apex,5027.0,3603.0,In Stock
21449,Calm Prime 199,Sports,Yoga,Nova,1387.0,963.0,In Stock
21450,Edge Prime 200,Electronics,Mobile,Nova,1853.0,1391.0,In Stock
21451,Oxford Classic 201,Fashion,Shirts,UrbanCart,732.0,451.0,In Stock
21452,Mist Classic 202,Beauty,Fragrance,HomeEase,2395.0,1573.0,In Stock
21453,Street Classic 203,Fashion,Shoes,FitMax,2790.0,2087.0,In Stock
21454,Strength Classic 204,Sports,Fitness,StyleHub,971.0,544.0,Low Stock
21455,Velocity Classic 205,Sports,Cycling,UrbanCart,1961.0,1147.0,In Stock
21456,Runner Advance 206,Fashion,Shoes,HomeEase,1607.0,1021.0,In Stock
21457,Learn Advance 207,Books,Academic,UrbanCart,1727.0,1005.0,In Stock
21458,Journey Advance 208,Books,Non-Fiction,Apex,2271.0,1276.0,In Stock
21459,Comfort Advance 209,Fashion,Jeans,TechPro,1877.0,1588.0,In Stock
21460,Guide Advance 210,Books,Academic,HomeEase,1224.0,841.0,In Stock
21461,Aura Elite 211,Beauty,Fragrance,FitMax,2302.0,1635.0,In Stock
21462,Sound Elite 212,Electronics,Headphones,Nova,2759.0,1728.0,In Stock
21463,Fit Elite 213,Electronics,Smartwatch,HomeEase,934.0,516.0,In Stock
21464,Pad Elite 214,Electronics,Tablet,UrbanCart,1338.0,1037.0,In Stock
21465,Living Elite 215,Home & Kitchen,Decor,UrbanCart,424.0,325.0,In Stock
21466,Stack Select 216,Home & Kitchen,Storage,Nova,1957.0,1647.0,In Stock
21467,Pro Select 217,Electronics,Laptop,Apex,2966.0,1650.0,In Stock
21468,Matte Select 218,Beauty,Makeup,PrimeLine,1133.0,670.0,In Stock
21469,Everyday Select 219,Fashion,Accessories,Apex,1461.0,1116.0,Low Stock
21470,Clear Select 220,Beauty,Skincare,UrbanCart,1161.0,754.0,In Stock
21471,Velvet Smart 221,Beauty,Makeup,TechPro,1044.0,594.0,In stock
21472,Store Smart 222,Home & Kitchen,Storage,Nova,1558.0,998.0,In Stock
21473,Care Smart 223,Beauty,Haircare,StyleHub,805.0,464.0,In Stock
21474,Magic Smart 224,Books,Children,UrbanCart,1149.0,921.0,In Stock
21475,Easy Smart 225,Home & Kitchen,Appliances,FitMax,744.0,605.0,In Stock
21476,Wall Max 226,Home & Kitchen,Decor,HomeEase,1964.0,1455.0,In Stock
21477,Glow Max 227,Beauty,Makeup,FitMax,1565.0,1042.0,In Stock
21478,Active Max 228,Sports,Fitness,UrbanCart,1012.0,790.0,In Stock
21479,Bloom Max 229,Beauty,Fragrance,Apex,1372.0,1015.0,Low Stock
21480,Flow Max 230,Sports,Yoga,Apex,1160.0,914.0,In Stock
21481,Book Ultra 231,Electronics,Laptop,Apex,2817.0,1981.0,In Stock
21482,Pulse Ultra 232,Electronics,Smartwatch,TechPro,1006.0,843.0,Low Stock
21483,Straight Ultra 1483,Fashion,Jeans,TechPro,2024.0,1289.0,In Stock
21484,Accent Ultra 234,Home & Kitchen,Decor,FitMax,847.0,619.0,In Stock
21485,Work Ultra 235,Electronics,Laptop,StyleHub,2274.0,1802.0,In Stock
21486,Comfort Lite 236,Home & Kitchen,Furniture,FitMax,2629.0,2151.0,Low Stock
21487,Kitchen Lite 237,Home & Kitchen,Cookware,UrbanCart,2711.0,2261.0,In Stock
21488,Fun Lite 238,Books,Children,PrimeLine,3485.0,2330.0,Low Stock
21489,Cycle Lite 239,Sports,Cycling,StyleHub,1620.0,1231.0,In Stock
21490,Everyday Lite 240,Fashion,Dresses,HomeEase,2995.0,1908.0,In Stock
21491,Insights Premium 241,Books,Non-Fiction,PrimeLine,3850.0,2868.0,In Stock
21492,Wonder Premium 242,Books,Children,FitMax,646.0,391.0,In Stock
21493,Classic Premium 243,Home & Kitchen,Furniture,Apex,905.0,612.0,In Stock
21494,Grace Premium 244,Fashion,Dresses,HomeEase,507.0,419.0,In Stock
21495,Guide Premium 245,Books,Academic,StyleHub,2670.0,2118.0,In Stock
21496,Urban Everyday 246,Fashion,Accessories,TechPro,502.0,351.0,In Stock
21497,Classic Everyday 247,Fashion,Accessories,TechPro,421.0,250.0,In Stock
21498,Journey Everyday 248,Books,Non-Fiction,Nova,656.0,439.0,In Stock
21499,Radiance Everyday 249,Beauty,Skincare,TechPro,433.0,256.0,In Stock
21500,Comfort Everyday 250,Fashion,Shirts,UrbanCart,1599.0,912.0,In Stock
